URUN KODU;MAGAZA;DEPO;ISLEM TIPI;MLZ.BELGE;ISLEM TARIHI;MIKTAR;BIRIM;MAGAZA ADI;IRSALIYE;URUN TANIMI;TUTAR;SAS NO;SATICI KODU;GIRIS SAATI;BOLGE;BOLGE ADI;GIRIS TARIHI;KDV LI TUTAR;
000000000014001211;0002;0001;913;;14.10.2019;  10,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-013009;YUFKA 1000 G NÝMET;       46,21;;0000011723;13:06:45;9916;Ümraniye;14.10.2019;       55,00;
000000000014001229;0002;0001;913;;01.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-542800;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;00:05:32;9916;Ümraniye;02.10.2019;        1,50;
000000000014001229;0002;0001;913;;01.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075317;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:31;9916;Ümraniye;02.10.2019;        3,00;
000000000014001229;0002;0001;913;;02.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075328;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:44;9916;Ümraniye;03.10.2019;        3,00;
000000000014001229;0002;0001;913;;04.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075348;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        5,05;;0000011723;00:04:55;9916;Ümraniye;05.10.2019;        6,00;
000000000014001229;0002;0001;913;;06.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075517;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:37;9916;Ümraniye;07.10.2019;        3,00;
000000000014001229;0002;0001;913;;07.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075528;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:40;9916;Ümraniye;08.10.2019;        3,00;
000000000014001229;0002;0001;913;;08.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075538;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;00:05:26;9916;Ümraniye;09.10.2019;        1,50;
000000000014001229;0002;0001;913;;08.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-543682;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;00:05:28;9916;Ümraniye;09.10.2019;        1,50;
000000000014001229;0002;0001;913;;09.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-543764;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;00:05:30;9916;Ümraniye;10.10.2019;        1,50;
000000000014001229;0002;0001;913;;09.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075548;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:31;9916;Ümraniye;10.10.2019;        3,00;
000000000014001229;0002;0001;913;;10.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075608;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;00:06:33;9916;Ümraniye;11.10.2019;        1,50;
000000000014001229;0002;0001;913;;11.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075618;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        3,79;;0000011723;00:06:22;9916;Ümraniye;12.10.2019;        4,50;
000000000014001229;0002;0001;913;;12.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075751;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:06:00;9916;Ümraniye;13.10.2019;        3,00;
000000000014001229;0002;0001;913;;13.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075755;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:34;9916;Ümraniye;14.10.2019;        3,00;
000000000014001229;0002;0001;913;;14.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075759;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:51;9916;Ümraniye;15.10.2019;        3,00;
000000000014001229;0002;0001;913;;14.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-559042;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        1,26;;0000011723;13:06:46;9916;Ümraniye;14.10.2019;        1,50;
000000000014001229;0002;0001;913;;16.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075767;GÜNLÜK TAMBUÐDAY UNLU EKMEK;        2,52;;0000011723;00:05:37;9916;Ümraniye;17.10.2019;        3,00;
000000000014001275;0002;0001;913;;01.10.2019;   5,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075317;POÐAÇA-AÇMA-SÝMÝT;        5,31;;0000011723;00:05:31;9916;Ümraniye;02.10.2019;        6,75;
000000000014001275;0002;0001;913;;02.10.2019;  17,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309253;POÐAÇA-AÇMA-SÝMÝT;       18,06;;0000011723;13:05:30;9916;Ümraniye;02.10.2019;       22,95;
000000000014001275;0002;0001;913;;02.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075328;POÐAÇA-AÇMA-SÝMÝT;        1,06;;0000011723;00:05:44;9916;Ümraniye;03.10.2019;        1,35;
000000000014001275;0002;0001;913;;03.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075338;POÐAÇA-AÇMA-SÝMÝT;        1,06;;0000011723;00:06:17;9916;Ümraniye;04.10.2019;        1,35;
000000000014001275;0002;0001;913;;06.10.2019;   5,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075517;POÐAÇA-AÇMA-SÝMÝT;        5,31;;0000011723;00:05:37;9916;Ümraniye;07.10.2019;        6,75;
000000000014001275;0002;0001;913;;07.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075528;POÐAÇA-AÇMA-SÝMÝT;        3,19;;0000011723;00:05:40;9916;Ümraniye;08.10.2019;        4,05;
000000000014001275;0002;0001;913;;08.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075538;POÐAÇA-AÇMA-SÝMÝT;        3,19;;0000011723;00:05:26;9916;Ümraniye;09.10.2019;        4,05;
000000000014001275;0002;0001;913;;09.10.2019;  20,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309083;POÐAÇA-AÇMA-SÝMÝT;       21,25;;0000011723;13:06:18;9916;Ümraniye;09.10.2019;       27,00;
000000000014001275;0002;0001;913;;09.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075548;POÐAÇA-AÇMA-SÝMÝT;        4,25;;0000011723;00:05:31;9916;Ümraniye;10.10.2019;        5,40;
000000000014001275;0002;0001;913;;10.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075608;POÐAÇA-AÇMA-SÝMÝT;        4,25;;0000011723;00:06:33;9916;Ümraniye;11.10.2019;        5,40;
000000000014001275;0002;0001;913;;11.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075618;POÐAÇA-AÇMA-SÝMÝT;        3,19;;0000011723;00:06:22;9916;Ümraniye;12.10.2019;        4,05;
000000000014001275;0002;0001;913;;12.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075751;POÐAÇA-AÇMA-SÝMÝT;        4,25;;0000011723;00:06:00;9916;Ümraniye;13.10.2019;        5,40;
000000000014001275;0002;0001;913;;13.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075755;POÐAÇA-AÇMA-SÝMÝT;        4,25;;0000011723;00:05:34;9916;Ümraniye;14.10.2019;        5,40;
000000000014001275;0002;0001;913;;14.10.2019;   5,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075759;POÐAÇA-AÇMA-SÝMÝT;        5,31;;0000011723;00:05:51;9916;Ümraniye;15.10.2019;        6,75;
000000000014001275;0002;0001;913;;15.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075763;POÐAÇA-AÇMA-SÝMÝT;        4,25;;0000011723;00:06:05;9916;Ümraniye;16.10.2019;        5,40;
000000000014001275;0002;0001;913;;16.10.2019;  14,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-30781;POÐAÇA-AÇMA-SÝMÝT;       14,87;;0000011723;00:05:38;9916;Ümraniye;17.10.2019;       18,90;
000000000014001275;0002;0001;913;;16.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075767;POÐAÇA-AÇMA-SÝMÝT;        3,19;;0000011723;00:05:37;9916;Ümraniye;17.10.2019;        4,05;
000000000014001279;0002;0001;913;;01.10.2019;   5,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075317;EKMEK TANDIR;        5,26;;0000011723;00:05:31;9916;Ümraniye;02.10.2019;        6,25;
000000000014001279;0002;0001;913;;04.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075348;EKMEK TANDIR;        3,16;;0000011723;00:04:55;9916;Ümraniye;05.10.2019;        3,75;
000000000014001279;0002;0001;913;;05.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075508;EKMEK TANDIR;        3,16;;0000011723;00:06:09;9916;Ümraniye;06.10.2019;        3,75;
000000000014001279;0002;0001;913;;06.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075517;EKMEK TANDIR;        3,16;;0000011723;00:05:37;9916;Ümraniye;07.10.2019;        3,75;
000000000014001279;0002;0001;913;;07.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075528;EKMEK TANDIR;        4,21;;0000011723;00:05:40;9916;Ümraniye;08.10.2019;        5,00;
000000000014001279;0002;0001;913;;08.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075538;EKMEK TANDIR;        3,16;;0000011723;00:05:26;9916;Ümraniye;09.10.2019;        3,75;
000000000014001279;0002;0001;913;;09.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075548;EKMEK TANDIR;        3,16;;0000011723;00:05:31;9916;Ümraniye;10.10.2019;        3,75;
000000000014001279;0002;0001;913;;10.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075608;EKMEK TANDIR;        3,16;;0000011723;00:06:33;9916;Ümraniye;11.10.2019;        3,75;
000000000014001279;0002;0001;913;;11.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075618;EKMEK TANDIR;        4,21;;0000011723;00:06:22;9916;Ümraniye;12.10.2019;        5,00;
000000000014001279;0002;0001;913;;12.10.2019;   3,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075751;EKMEK TANDIR;        3,16;;0000011723;00:06:00;9916;Ümraniye;13.10.2019;        3,75;
000000000014001279;0002;0001;913;;13.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075755;EKMEK TANDIR;        4,21;;0000011723;00:05:34;9916;Ümraniye;14.10.2019;        5,00;
000000000014001279;0002;0001;913;;14.10.2019;   2,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075759;EKMEK TANDIR;        2,10;;0000011723;00:05:51;9916;Ümraniye;15.10.2019;        2,50;
000000000014001279;0002;0001;913;;15.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075763;EKMEK TANDIR;        1,05;;0000011723;00:06:05;9916;Ümraniye;16.10.2019;        1,25;
000000000014001279;0002;0001;913;;16.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-075767;EKMEK TANDIR;        4,21;;0000011723;00:05:37;9916;Ümraniye;17.10.2019;        5,00;
000000000014001287;0002;0001;913;;02.10.2019;   5,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309253;EKMEK HAÞHAÞLI 250 G;       14,93;;0000011723;13:05:30;9916;Ümraniye;02.10.2019;       19,75;
000000000014001287;0002;0001;913;;09.10.2019;  10,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309083;EKMEK HAÞHAÞLI 250 G;       29,86;;0000011723;13:06:18;9916;Ümraniye;09.10.2019;       39,50;
000000000014001287;0002;0001;913;;16.10.2019;  10,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-30781;EKMEK HAÞHAÞLI 250 G;       29,86;;0000011723;00:05:38;9916;Ümraniye;17.10.2019;       39,50;
000000000014001292;0002;0001;913;;08.10.2019;   1,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-040039;EKMEK SARI BUÐDAY 500 G;        3,08;;0000011723;13:05:00;9916;Ümraniye;08.10.2019;        3,75;
000000000014001292;0002;0001;913;;16.10.2019;   4,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-40225;EKMEK SARI BUÐDAY 500 G;       12,29;;0000011723;13:06:44;9916;Ümraniye;16.10.2019;       15,00;
000000000028000206;0002;0001;913;;02.10.2019;   7,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309253;KANEPE ATIÞTIRMALIK SADE-SUS. 200 GR;       13,23;;0000011723;13:05:30;9916;Ümraniye;02.10.2019;       17,50;
000000000028000206;0002;0001;913;;09.10.2019;  10,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-309083;KANEPE ATIÞTIRMALIK SADE-SUS. 200 GR;       18,90;;0000011723;13:06:18;9916;Ümraniye;09.10.2019;       25,00;
000000000028000206;0002;0001;913;;16.10.2019;   8,000;ST;Hamza Yerlikaya Ümraniye Ýstan;2-30781;KANEPE ATIÞTIRMALIK SADE-SUS. 200 GR;       15,12;;0000011723;00:05:38;9916;Ümraniye;17.10.2019;       20,00;
000000000014000024;0003;0001;913;;16.10.2019;   4,000;ST;Maçka Sancaktepe Ýstanbul;3-697357;EKMEK KARADENÝZ 500G;       12,48;;0000011723;00:03:21;9944;Ömerli;17.10.2019;       15,80;
000000000014000041;0003;0001;913;;01.10.2019; 212,000;ST;Maçka Sancaktepe Ýstanbul;3-628258;EKMEK;      140,11;;0000011723;00:03:19;9944;Ömerli;02.10.2019;      159,00;
000000000014000041;0003;0001;913;;02.10.2019; 215,000;ST;Maçka Sancaktepe Ýstanbul;3-628362;EKMEK;      142,09;;0000011723;00:03:09;9944;Ömerli;03.10.2019;      161,25;
000000000014000041;0003;0001;913;;03.10.2019; 175,000;ST;Maçka Sancaktepe Ýstanbul;3-628526;EKMEK;      115,66;;0000011723;00:03:13;9944;Ömerli;04.10.2019;      131,25;
000000000014000041;0003;0001;913;;04.10.2019; 224,000;ST;Maçka Sancaktepe Ýstanbul;3-628631;EKMEK;      148,04;;0000011723;00:03:00;9944;Ömerli;05.10.2019;      168,00;
000000000014000041;0003;0001;913;;05.10.2019; 125,000;ST;Maçka Sancaktepe Ýstanbul;3-628673;EKMEK;       82,61;;0000011723;00:03:30;9944;Ömerli;06.10.2019;       93,75;
000000000014000041;0003;0001;913;;06.10.2019; 175,000;ST;Maçka Sancaktepe Ýstanbul;3-628788;EKMEK;      115,66;;0000011723;00:03:05;9944;Ömerli;07.10.2019;      131,25;
000000000014000041;0003;0001;913;;07.10.2019; 138,000;ST;Maçka Sancaktepe Ýstanbul;3-628877;EKMEK;       91,20;;0000011723;00:03:31;9944;Ömerli;08.10.2019;      103,50;
000000000014000041;0003;0001;913;;08.10.2019; 100,000;ST;Maçka Sancaktepe Ýstanbul;3-628981;EKMEK;       66,09;;0000011723;00:03:11;9944;Ömerli;09.10.2019;       75,00;
000000000014000041;0003;0001;913;;09.10.2019;   1,000;ST;Maçka Sancaktepe Ýstanbul;3-629085;EKMEK;        0,66;;0000011723;00:03:25;9944;Ömerli;10.10.2019;        0,75;
000000000014000041;0003;0001;913;;09.10.2019;  99,000;ST;Maçka Sancaktepe Ýstanbul;3-6290085;EKMEK;       65,43;;0000011723;00:03:26;9944;Ömerli;10.10.2019;       74,25;
000000000014000041;0003;0001;913;;10.10.2019; 115,000;ST;Maçka Sancaktepe Ýstanbul;3-516990;EKMEK;      101,34;;0000011723;00:03:38;9944;Ömerli;11.10.2019;      115,00;
000000000014000041;0003;0001;913;;11.10.2019; 128,000;ST;Maçka Sancaktepe Ýstanbul;3-517121;EKMEK;      112,79;;0000011723;00:03:35;9944;Ömerli;12.10.2019;      128,00;
000000000014000041;0003;0001;913;;12.10.2019; 137,000;ST;Maçka Sancaktepe Ýstanbul;3-517096;EKMEK;      120,72;;0000011723;00:03:41;9944;Ömerli;13.10.2019;      137,00;
000000000014000041;0003;0001;913;;13.10.2019; 175,000;ST;Maçka Sancaktepe Ýstanbul;3-517019;EKMEK;      154,21;;0000011723;00:03:25;9944;Ömerli;14.10.2019;      175,00;
000000000014000041;0003;0001;913;;14.10.2019; 134,000;ST;Maçka Sancaktepe Ýstanbul;3-517049;EKMEK;      118,08;;0000011723;00:03:44;9944;Ömerli;15.10.2019;      134,00;
000000000014000041;0003;0001;913;;15.10.2019; 146,000;ST;Maçka Sancaktepe Ýstanbul;3-515461;EKMEK;      128,66;;0000011723;00:03:40;9944;Ömerli;16.10.2019;      146,00;
000000000014000041;0003;0001;913;;16.10.2019; 133,000;ST;Maçka Sancaktepe Ýstanbul;3-517075;EKMEK;      117,20;;0000011723;00:03:23;9944;Ömerli;17.10.2019;      133,00;
000000000014000042;0003;0001;913;;05.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-037180;EKMEK BÜYÜK;        7,45;;0000011723;00:03:29;9944;Ömerli;06.10.2019;        8,85;
000000000014000042;0003;0001;913;;10.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-516990;EKMEK BÜYÜK;        4,96;;0000011723;00:03:38;9944;Ömerli;11.10.2019;        5,90;
000000000014000042;0003;0001;913;;11.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517121;EKMEK BÜYÜK;        4,96;;0000011723;00:03:35;9944;Ömerli;12.10.2019;        5,90;
000000000014000042;0003;0001;913;;12.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517096;EKMEK BÜYÜK;        4,96;;0000011723;00:03:41;9944;Ömerli;13.10.2019;        5,90;
000000000014000042;0003;0001;913;;13.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517019;EKMEK BÜYÜK;        4,96;;0000011723;00:03:25;9944;Ömerli;14.10.2019;        5,90;
000000000014000042;0003;0001;913;;14.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517049;EKMEK BÜYÜK;        4,96;;0000011723;00:03:44;9944;Ömerli;15.10.2019;        5,90;
000000000014000042;0003;0001;913;;15.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-515461;EKMEK BÜYÜK;        4,96;;0000011723;00:03:40;9944;Ömerli;16.10.2019;        5,90;
000000000014000042;0003;0001;913;;16.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517075;EKMEK BÜYÜK;        4,96;;0000011723;00:03:23;9944;Ömerli;17.10.2019;        5,90;
000000000014000049;0003;0001;913;;07.10.2019;  11,000;ST;Maçka Sancaktepe Ýstanbul;3-210014;YUFKA 500 G NÝMET;       36,50;;0000011723;13:05:05;9944;Ömerli;07.10.2019;       43,45;
000000000014000049;0003;0001;913;;14.10.2019;   8,000;ST;Maçka Sancaktepe Ýstanbul;3-210140;YUFKA 500 G NÝMET;       26,55;;0000011723;00:03:43;9944;Ömerli;15.10.2019;       31,60;
000000000014000059;0003;0001;913;;01.10.2019;   4,000;ST;Maçka Sancaktepe Ýstanbul;3-628258;GÜNLÜK KEPEKLÝ EKMEK;        3,36;;0000011723;00:03:19;9944;Ömerli;02.10.2019;        4,00;
000000000014000059;0003;0001;913;;02.10.2019;   5,000;ST;Maçka Sancaktepe Ýstanbul;3-628362;GÜNLÜK KEPEKLÝ EKMEK;        4,20;;0000011723;00:03:09;9944;Ömerli;03.10.2019;        5,00;
000000000014000059;0003;0001;913;;03.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-628526;GÜNLÜK KEPEKLÝ EKMEK;        2,52;;0000011723;00:03:13;9944;Ömerli;04.10.2019;        3,00;
000000000014000059;0003;0001;913;;04.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-628631;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:00;9944;Ömerli;05.10.2019;        2,00;
000000000014000059;0003;0001;913;;05.10.2019;   6,000;ST;Maçka Sancaktepe Ýstanbul;3-628673;GÜNLÜK KEPEKLÝ EKMEK;        5,04;;0000011723;00:03:30;9944;Ömerli;06.10.2019;        6,00;
000000000014000059;0003;0001;913;;07.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-628877;GÜNLÜK KEPEKLÝ EKMEK;        2,52;;0000011723;00:03:31;9944;Ömerli;08.10.2019;        3,00;
000000000014000059;0003;0001;913;;08.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-628981;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:11;9944;Ömerli;09.10.2019;        2,00;
000000000014000059;0003;0001;913;;09.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-629085;GÜNLÜK KEPEKLÝ EKMEK;        2,52;;0000011723;00:03:25;9944;Ömerli;10.10.2019;        3,00;
000000000014000059;0003;0001;913;;10.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-516990;GÜNLÜK KEPEKLÝ EKMEK;        2,52;;0000011723;00:03:38;9944;Ömerli;11.10.2019;        3,00;
000000000014000059;0003;0001;913;;11.10.2019;   3,000;ST;Maçka Sancaktepe Ýstanbul;3-517121;GÜNLÜK KEPEKLÝ EKMEK;        2,52;;0000011723;00:03:35;9944;Ömerli;12.10.2019;        3,00;
000000000014000059;0003;0001;913;;12.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517096;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:41;9944;Ömerli;13.10.2019;        2,00;
000000000014000059;0003;0001;913;;13.10.2019;   1,000;ST;Maçka Sancaktepe Ýstanbul;3-517019;GÜNLÜK KEPEKLÝ EKMEK;        0,84;;0000011723;00:03:25;9944;Ömerli;14.10.2019;        1,00;
000000000014000059;0003;0001;913;;14.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517049;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:44;9944;Ömerli;15.10.2019;        2,00;
000000000014000059;0003;0001;913;;15.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-515461;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:40;9944;Ömerli;16.10.2019;        2,00;
000000000014000059;0003;0001;913;;16.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-517075;GÜNLÜK KEPEKLÝ EKMEK;        1,68;;0000011723;00:03:23;9944;Ömerli;17.10.2019;        2,00;
000000000014000072;0003;0001;913;;03.10.2019;   4,000;ST;Maçka Sancaktepe Ýstanbul;3-008723;EKMEK KATMER 400 G;       13,91;;0000011723;13:08:09;9944;Ömerli;03.10.2019;       18,40;
000000000014000072;0003;0001;913;;15.10.2019;   2,000;ST;Maçka Sancaktepe Ýstanbul;3-009044;EKMEK KATMER 400 G;        6,95;;0000011723;00:03:39;9944;Ömerli;16.10.2019;        9,20;
000000000014000091;0003;0001;913;;01.10.2019; 125,000;ST;Maçka Sancaktepe Ýstanbul;3-006033;TAÞ FIRIN EKMEÐÝ;      137,50;;0000011723;00:03:18;9944;Ömerli;02.10.2019;      156,25;
000000000014000091;0003;0001;913;;02.10.2019; 161,000;ST;Maçka Sancaktepe Ýstanbul;3-006053;TAÞ FIRIN EKMEÐÝ;      177,11;;0000011723;00:03:08;9944;Ömerli;03.10.2019;      201,25;
000000000014000091;0003;0001;913;;03.10.2019; 150,000;ST;Maçka Sancaktepe Ýstanbul;3-006063;TAÞ FIRIN EKMEÐÝ;      165,00;;0000011723;00:03:12;9944;Ömerli;04.10.2019;      187,50;
000000000014000091;0003;0001;913;;04.10.2019; 172,000;ST;Maçka Sancaktepe Ýstanbul;3-006078;TAÞ FIRIN EKMEÐÝ;      189,24;;0000011723;00:03:01;9944;Ömerli;05.10.2019;      215,00;
000000000014000091;0003;0001;913;;05.10.2019; 124,000;ST;Maçka Sancaktepe Ýstanbul;3-006093;TAÞ FIRIN EKMEÐÝ;      136,46;;0000011723;00:03:30;9944;Ömerli;06.10.2019;      155,00;
000000000014000091;0003;0001;913;;05.10.2019;  45,000;ST;Maçka Sancaktepe Ýstanbul;3-037180;TAÞ FIRIN EKMEÐÝ;       49,50;;0000011723;00:03:29;9944;Ömerli;06.10.2019;       56,25;
000000000014000091;0003;0001;913;;06.10.2019; 182,000;ST;Maçka Sancaktepe Ýstanbul;3-006108;TAÞ FIRIN EKMEÐÝ;      200,27;;0000011723;00:03:04;9944;Ömerli;07.10.2019;      227,50;
000000000014000091;0003;0001;913;;07.10.2019; 176,000;ST;Maçka Sancaktepe Ýstanbul;3-006123;TAÞ FIRIN EKMEÐÝ;      193,65;;0000011723;00:03:30;9944;Ömerli;08.10.2019;      220,00;
000000000014000091;0003;0001;913;;08.10.2019; 182,000;ST;Maçka Sancaktepe Ýstanbul;3-006136;TAÞ FIRIN EKMEÐÝ;      200,26;;0000011723;00:03:10;9944;Ömerli;09.10.2019;      227,50;
000000000014000091;0003;0001;913;;09.10.2019; 177,000;ST;Maçka Sancaktepe Ýstanbul;3-006153;TAÞ FIRIN EKMEÐÝ;      194,75;;0000011723;00:03:25;9944;Ömerli;10.10.2019;      221,25;
000000000014000091;0003;0001;913;;10.10.2019; 168,000;ST;Maçka Sancaktepe Ýstanbul;3-006168;TAÞ FIRIN EKMEÐÝ;      184,83;;0000011723;00:03:37;9944;Ömerli;11.10.2019;      210,00;
000000000014000091;0003;0001;913;;11.10.2019;  92,000;ST;Maçka Sancaktepe Ýstanbul;3-006183;TAÞ FIRIN EKMEÐÝ;      101,20;;0000011723;00:03:34;9944;Ömerli;12.10.2019;      115,00;
000000000014000091;0003;0001;913;;12.10.2019; 113,000;ST;Maçka Sancaktepe Ýstanbul;3-006198;TAÞ FIRIN EKMEÐÝ;      124,30;;0000011723;00:03:42;9944;Ömerli;13.10.2019;      141,25;
000000000014000091;0003;0001;913;;13.10.2019; 132,000;ST;Maçka Sancaktepe Ýstanbul;3-006213;TAÞ FIRIN EKMEÐÝ;      145,20;;0000011723;00:03:26;9944;Ömerli;14.10.2019;      165,00;
000000000014000091;0003;0001;913;;14.10.2019; 124,000;ST;Maçka Sancaktepe Ýstanbul;3-006228;TAÞ FIRIN EKMEÐÝ;      136,40;;0000011723;00:03:43;9944;Ömerli;15.10.2019;      155,00;
